,project,source_clip,order,family,genus,species,alpha_code,annotation_start_time,annotation_end_time,audio_clip_start_time
1608,"Beaver River Study, 2018-2019",BERI1-20181108_173700,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,19507.328,19507.432,19504.328
1609,"Beaver River Study, 2018-2019",BERI1-20181108_173700,PASSERIFORMES,PASSERELLIDAE,SPIZELLOIDES,ARBOREA,ATSP,44437.386,44437.444,44434.386
1610,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130529_201800,PASSERIFORMES,CARDINALIDAE,PIRANGA,OLIVACEA,SCTA,14185.963,14186.123,14182.963
1611,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39821.163,39821.216,39818.163
1612,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39822.443,39822.687999999995,39819.443
1613,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39824.747,39824.852999999996,39821.747
1614,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39826.282999999996,39826.388999999996,39823.282999999996
1615,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39826.56,39826.667,39823.56
1616,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39826.901,39827.008,39823.901
1617,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20141002_192500,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,39827.733,39827.797,39824.733
1618,"South Canoe Project, 2015-2017",SCST2_20150924_194100,PELECANIFORMES,ARDEIDAE,NYCTICORAX,NYCTICORAX,BCNH,586.965,587.0509999999999,583.965
1619,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20131009_185900,PASSERIFORMES,CARDINALIDAE,PASSERINA,CYANEA,INBU,17964.002,17964.118000000002,17961.002
1620,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20131009_185900,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,27588.952,27589.091,27585.952
1621,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20131009_185900,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,27590.325,27590.776,27587.325
1622,"Sable Wind Project 2013, 2015-2016/Camp Glasgow",SWCG-20131009_185900,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,27605.78,27605.827,27602.78
1623,"Carleton Study, 2015-2017",CAWRR-20150814_210100,PASSERIFORMES,PARULIDAE,SETOPHAGA,DISCOLOR,PRAW,23176.067000000003,23176.103,23173.067000000003
1624,"Carleton Study, 2015-2017",CAWRR-20150814_210100,PASSERIFORMES,PARULIDAE,SETOPHAGA,DISCOLOR,PRAW,23194.332000000002,23194.372000000003,23191.332000000002
1625,"Carleton Study, 2015-2017",CAWRR-20150814_210100,PASSERIFORMES,PARULIDAE,SETOPHAGA,DISCOLOR,PRAW,27610.778,27610.825,27607.778
1626,"Carleton Study, 2015-2017",CAWRR-20171031_184600,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,364.216,364.51199999999994,361.216
1627,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARIDAE,POECILE,ATRICAPILLUS,BCCH,6724.859,6724.882,6721.859
1628,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARIDAE,POECILE,ATRICAPILLUS,BCCH,13114.003,13114.038,13111.003
1629,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARIDAE,POECILE,ATRICAPILLUS,BCCH,13152.096000000001,13152.142,13149.096000000001
1630,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARIDAE,POECILE,ATRICAPILLUS,BCCH,13347.701000000001,13347.723999999998,13344.701000000001
1631,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARULIDAE,SETOPHAGA,DISCOLOR,PRAW,14238.221000000001,14238.256000000001,14235.221000000001
1632,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARIDAE,POECILE,ATRICAPILLUS,BCCH,14747.608999999999,14747.667,14744.608999999999
1633,"Carleton Study, 2015-2017",CAWRR-20151005_192700,PASSERIFORMES,PARIDAE,POECILE,ATRICAPILLUS,BCCH,15330.882,15330.917,15327.882
1634,"South Canoe Project, 2015-2017",SCST2_20160930_192800,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,8206.451,8206.511,8203.451
1635,"South Canoe Project, 2015-2017",SCST2_20160930_192800,PASSERIFORMES,PASSERELLIDAE,POOECETES,GRAMINEUS,VESP,20465.034,20465.09,20462.034
1636,"South Canoe Project, 2015-2017",SCST2_20160930_192800,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,39555.861000000004,39555.957,39552.861000000004
1637,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130830_201500,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,33671.839,33671.925,33668.839
1638,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130830_201500,PASSERIFORMES,CARDINALIDAE,SPIZA,AMERICANA,DICK,33700.224,33700.309,33697.224
1639,"Cape Forchu Study, 2017-201",CAFO1_20180522_212500,PASSERIFORMES,CARDINALIDAE,PHEUCTICUS,LUDOVICIANUS,RBGR,5778.272,5778.347,5775.272
1640,"Beaver River Study, 2018-2019",BERI1-20190906_202100,PASSERIFORMES,PARULIDAE,SETOPHAGA,DISCOLOR,PRAW,2757.985,2758.252,2754.985
1641,"Beaver River Study, 2018-2019",BERI1-20190906_202100,PASSERIFORMES,CARDINALIDAE,PHEUCTICUS,LUDOVICIANUS,RBGR,6338.536999999999,6338.6759999999995,6335.536999999999
1642,"Beaver River Study, 2018-2019",BERI1-20190906_202100,PASSERIFORMES,CARDINALIDAE,PHEUCTICUS,LUDOVICIANUS,RBGR,6363.719,6363.858,6360.719
1643,"Cape Forchu Study, 2017-201",CAFO1_20180423_204800,ANSERIFORMES,ANATIDAE,BUCEPHALA,CLANGULA,COGO,11740.938999999998,11741.48,11737.938999999998
1644,"Cape Forchu Study, 2017-201",CAFO1_20180423_204800,ANSERIFORMES,ANATIDAE,BUCEPHALA,CLANGULA,COGO,11771.947,11772.053,11768.947
1645,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16932.181,16932.341,16929.181
1646,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16933.952,16934.112,16930.952
1647,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16936.277,16936.427,16933.277
1648,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16937.931,16938.101000000002,16934.931
1649,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16939.179,16939.349,16936.179
1650,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16940.768,16940.917,16937.768
1651,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16943.339,16943.509,16940.339
1652,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16959.392,16959.552,16956.392
1653,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16960.651,16960.8,16957.651
1654,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16962.741,16962.891,16959.741
1655,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16983.403000000002,16983.552,16980.403000000002
1656,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,CHARADRIIFORMES,SCOLOPACIDAE,CALIDRIS,MELANOTOS,PESA,16983.819,16983.904,16980.819
1657,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,PASSERIFORMES,FRINGILLIDAE,COCCOTHRAUSTES,VESPERTINUS,EVGR,36114.432,36114.602999999996,36111.432
1658,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,PASSERIFORMES,FRINGILLIDAE,COCCOTHRAUSTES,VESPERTINUS,EVGR,36115.36,36115.541,36112.36
1659,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,PASSERIFORMES,FRINGILLIDAE,COCCOTHRAUSTES,VESPERTINUS,EVGR,36116.149,36116.395,36113.149
1660,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,PASSERIFORMES,FRINGILLIDAE,COCCOTHRAUSTES,VESPERTINUS,EVGR,36117.024,36117.067,36114.024
1661,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,PASSERIFORMES,FRINGILLIDAE,COCCOTHRAUSTES,VESPERTINUS,EVGR,36117.867,36118.037000000004,36114.867
1662,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20160906_200200,PASSERIFORMES,FRINGILLIDAE,COCCOTHRAUSTES,VESPERTINUS,EVGR,36119.818999999996,36120.0,36116.818999999996
1663,"Carleton Study, 2015-2017",CAWRR-20160921_195000,PASSERIFORMES,TURDIDAE,CATHARUS,MINIMUS,GCTH,29679.502,29679.665,29676.502
1664,"Carleton Study, 2015-2017",CAWRR-20160921_195000,PASSERIFORMES,CARDINALIDAE,PASSERINA,CYANEA,INBU,34557.539,34557.643,34554.539
1665,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,215.725,215.80599999999998,212.725
1666,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,218.88299999999998,218.987,215.88299999999998
1667,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,221.054,221.158,218.054
1668,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,221.80900000000003,221.878,218.80900000000003
1669,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,223.62,223.80599999999998,220.62
1670,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,224.97799999999998,225.106,221.97799999999998
1671,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,225.88400000000001,226.0,222.88400000000001
1672,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,226.058,226.15099999999998,223.058
1673,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,228.09,228.403,225.09
1674,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,229.86599999999999,229.912,226.86599999999999
1675,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,232.826,233.00099999999998,229.826
1676,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,235.40400000000002,235.497,232.40400000000002
1677,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,243.345,243.45,240.345
1678,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,542.453,542.534,539.453
1679,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,544.6469999999999,544.763,541.6469999999999
1680,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,547.1669999999999,547.225,544.1669999999999
1681,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,547.724,547.759,544.724
1682,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,548.6990000000001,548.746,545.6990000000001
1683,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,550.0459999999999,550.174,547.0459999999999
1684,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,550.766,550.882,547.766
1685,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,554.376,554.5509999999999,551.376
1686,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,555.5840000000001,555.793,552.5840000000001
1687,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,556.6519999999999,556.768,553.6519999999999
1688,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,557.592,557.627,554.592
1689,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,557.755,557.999,554.755
1690,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,558.753,558.904,555.753
1691,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,936.194,936.275,933.194
1692,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,937.0880000000001,937.297,934.0880000000001
1693,"Beaver River Study, 2018-2019",BERI1-20190402_202200,ANSERIFORMES,ANATIDAE,BRANTA,CANADENSIS,CANG,938.423,938.5039999999999,935.423
1694,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,PASSERIFORMES,TURDIDAE,TURDUS,MIGRATORIUS,AMRO,21476.757,21476.811,21473.757
1695,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,PASSERIFORMES,TURDIDAE,TURDUS,MIGRATORIUS,AMRO,21476.896,21476.928,21473.896
1696,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,PASSERIFORMES,TURDIDAE,TURDUS,MIGRATORIUS,AMRO,21476.981,21477.023999999998,21473.981
1697,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,PASSERIFORMES,TURDIDAE,TURDUS,MIGRATORIUS,AMRO,21477.141,21477.173,21474.141
1698,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,PASSERIFORMES,TURDIDAE,TURDUS,MIGRATORIUS,AMRO,21477.227000000003,21477.259,21474.227000000003
1699,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,23531.019,23531.083,23528.019
1700,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,SEMIPALMATA,WILL,23531.232000000004,23531.371,23528.232000000004
1701,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20160501_204300,PASSERIFORMES,TURDIDAE,TURDUS,MIGRATORIUS,AMRO,32439.115,32439.189,32436.115
1702,"Carleton Study, 2015-2017",CAWRR-20170905_202200,PASSERIFORMES,PASSERELLIDAE,ZONOTRICHIA,LEUCOPHRYS,WCSP,8723.749,8723.795,8720.749
1703,"Cape Forchu Study, 2017-201",CAFO1_20170824_204400,PASSERIFORMES,TURDIDAE,HYLOCICHLA,MUSTELINA,WOTH,8466.987,8467.093,8463.987
1704,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20141015_190100,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,43167.264,43167.349,43164.264
1705,"Beaver River Study, 2018-2019",BERI1-20190728_212700,CHARADRIIFORMES,CHARADRIIDAE,CHARADRIUS,VOCIFERUS,KILL,650.04260771,650.193537415,647.04260771
1706,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,8366.144,8366.357,8363.144
1707,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,8366.496,8366.539,8363.496
1708,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,8560.619,8560.683,8557.619
1709,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,8560.843,8561.045,8557.843
1710,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,8561.333,8561.365,8558.333
1711,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,12229.408000000001,12229.483,12226.408000000001
1712,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,12229.707,12229.845,12226.707
1713,"Cape Forchu Study, 2017-201",CAFO1_20180601_213500,PROCELLARIIFORMES,HYDROBATIDAE,HYDROBATES,LEUCORHOUS,LESP,13432.043,13432.075,13429.043
1714,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,CARDINALIDAE,PASSERINA,CYANEA,INBU,2280.422,2280.506,2277.422
1715,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,7804.703,7804.795999999999,7801.703
1716,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,7819.621999999999,7819.726,7816.621999999999
1717,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,7820.085999999999,7820.214,7817.085999999999
1718,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,7820.655,7820.783,7817.655
1719,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,7826.831,7826.878000000001,7823.831
1720,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,29104.39,29104.495,29101.39
1721,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,29104.785,29104.924,29101.785
1722,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,29105.215,29105.377,29102.215
1723,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,29105.621,29105.76,29102.621
1724,"Beaver River Study, 2018-2019",BERI1-20180821_205100,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,29106.016,29106.178,29103.016
1725,"Carleton Study, 2015-2017",CAWRR-20161029_184700,CHARADRIIFORMES,CHARADRIIDAE,CHARADRIUS,VOCIFERUS,KILL,15.43,15.639000000000001,12.43
1726,"Carleton Study, 2015-2017",CAWRR-20161029_184700,CHARADRIIFORMES,CHARADRIIDAE,CHARADRIUS,VOCIFERUS,KILL,21.815,22.000999999999998,18.815
1727,"Carleton Study, 2015-2017",CAWRR-20161029_184700,CHARADRIIFORMES,CHARADRIIDAE,CHARADRIUS,VOCIFERUS,KILL,32.868,32.949,29.868000000000002
1728,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,CHARADRIIFORMES,CHARADRIIDAE,PLUVIALIS,DOMINICA,AMGP,403.925,404.085,400.925
1729,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,CHARADRIIFORMES,CHARADRIIDAE,PLUVIALIS,DOMINICA,AMGP,416.44300000000004,416.49300000000005,413.44300000000004
1730,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,PASSERIFORMES,PASSERELLIDAE,CHONDESTES,GRAMMACUS,LASP,5156.005999999999,5156.036,5153.005999999999
1731,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,PASSERIFORMES,SITTIDAE,SITTA,CANADENSIS,RBNU,14297.035,14297.098999999998,14294.035
1732,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,PASSERIFORMES,TURDIDAE,CATHARUS,MINIMUS,GCTH,19483.743000000002,19483.936999999998,19480.743000000002
1733,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,PASSERIFORMES,TURDIDAE,CATHARUS,MINIMUS,GCTH,22366.353,22366.534,22363.353
1734,"Sable Wind Project 2013, 2015-2016/Glasgow H",SWGH-20130915_194400,CHARADRIIFORMES,CHARADRIIDAE,PLUVIALIS,DOMINICA,AMGP,37606.891,37607.117,37603.891
1735,"South Canoe Project, 2015-2017",SCST2_20160929_193000,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,13766.229,13766.293,13763.229
1736,"South Canoe Project, 2015-2017",SCST2_20160929_193000,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,40450.304,40450.421,40447.304
1737,"South Canoe Project, 2015-2017",SCST2_20160929_193000,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,40455.808,40455.936,40452.808
1738,"Cape Forchu Study, 2017-201",CAFO1_20170922_195000,PASSERIFORMES,CARDINALIDAE,PASSERINA,CYANEA,INBU,9035.221,9035.349,9032.221
1739,"Cape Forchu Study, 2017-201",CAFO1_20170922_195000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,CELATA,OCWA,9131.968,9132.021,9128.968
1740,"Cape Forchu Study, 2017-201",CAFO1_20170922_195000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,CELATA,OCWA,9152.416,9152.459,9149.416
1741,"Cape Forchu Study, 2017-201",CAFO1_20170922_195000,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,CELATA,OCWA,20733.461,20733.504,20730.461
1742,"Carleton Study, 2015-2017",CAWRR-20170929_193700,PASSERIFORMES,CARDINALIDAE,PASSERINA,CYANEA,INBU,29039.189,29039.247000000003,29036.189
1743,"Carleton Study, 2015-2017",CAWRR-20170929_193700,PASSERIFORMES,CARDINALIDAE,PASSERINA,CYANEA,INBU,29054.012000000002,29054.112,29051.012000000002
1744,"Carleton Study, 2015-2017",CAWRR-20170929_193700,PASSERIFORMES,CARDINALIDAE,PHEUCTICUS,LUDOVICIANUS,RBGR,39182.776,39182.872,39179.776
1745,"Carleton Study, 2015-2017",CAWRR-20170929_193700,CHARADRIIFORMES,SCOLOPACIDAE,SCOLOPAX,MINOR,AMWO,40287.655,40287.678,40284.655
1746,"Carleton Study, 2015-2017",CAWRR-20151014_191100,PASSERIFORMES,PARULIDAE,LEIOTHLYPIS,CELATA,OCWA,39677.457,39677.515,39674.457
1747,"Cape Forchu Study, 2017-201",CAFO1_20170902_202800,PASSERIFORMES,PARULIDAE,SETOPHAGA,DISCOLOR,PRAW,24203.712000000003,24203.75,24200.712000000003
1748,"Auld's Mountain Project, 2016",AMST3_20160928_192400,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,31062.571,31062.731,31059.571
1749,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20140903_202200,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,16698.515,16698.99,16695.515
1750,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20140903_202200,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,16699.467,16699.755,16696.467
1751,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20140903_202200,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,16703.659,16703.723,16700.659
1752,Amherst Study 2014-2015/Pumping Station Ro,A2PS1_20140903_202200,PASSERIFORMES,REGULIDAE,REGULUS,SATRAPA,GCKI,16704.192,16704.373,16701.192
1753,"South Canoe Project, 2015-2017",SCST2_20151010_191100,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,27621.653,27621.717,27618.653
1754,Amherst Study 2014-2015/Amherst Access Ro,A2AR1_20140607_214200,PASSERIFORMES,PASSERELLIDAE,AMMOSPIZA,NELSONI,NESP,19497.243000000002,19497.321,19494.243000000002
1755,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20161020_183900,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,11851.957,11852.021,11848.957
1756,"Sable Wind Project 2013, 2015-2016/Winter Bo",SWWB_20161020_183900,PASSERIFORMES,PASSERELLIDAE,PASSERELLA,ILIACA,FOSP,11858.741000000002,11858.805,11855.741000000002
1757,"Sable Wind Project 2013, 2015-2016/Spinney Gull",SWSG_20130811_205000,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,FLAVIPES,LEYE,16.405,16.539,13.405000000000001
1758,"Sable Wind Project 2013, 2015-2016/Spinney Gull",SWSG_20130811_205000,CHARADRIIFORMES,SCOLOPACIDAE,TRINGA,FLAVIPES,LEYE,16.613,16.667,13.613
